User_name,Freq,Score,Flr
OutwoodShafton,1,3033,3033
Lastmedic,1,3033,3033
MondeeRedman,1,3033,3033
VaughnMJohnson,1,3032,3032
BGrovePatch,1,3032,3032
Rossmatthews86,1,3040,3040
September_Pope,1,3042,3042
gagetaylor,1,3056,3056
SchengenStory,1,3042,3042
CarolLei4,1,3054,3054
StephenWadswor2,1,3051,3051
Jamloops,1,3050,3050
macaltgelt,1,3049,3049
OldeHippi,1,3048,3048
jones55_jones,1,3048,3048
PaulTremblay9,1,3048,3048
shecameundone,1,3047,3047
SnowWhiteQween1,1,3046,3046
WitchCandee,1,3045,3045
dieNagashi,1,3045,3045
Rogene,1,3045,3045
ambrafour,1,3045,3045
CFArtTherapy,1,3043,3043
BenedictMPWhite,1,3042,3042
matandsher,1,3082,3082
Mleeds2048,1,3084,3084
will6848,1,3134,3134
AdalgisaRodri16,1,3122,3122
MattAddison97,1,3119,3119
Jc1381A,1,3118,3118
straitarrow10,1,3117,3117
RosalieMarshall,1,3117,3117
CCurrentArgus,1,3115,3115
AlwaysHacked,1,3114,3114
BigTimeFootball,1,3112,3112
MelissaBeen4,1,3112,3112
PublicOutcrySy,1,3112,3112
warrantonegirl,1,3111,3111
riggerus,1,3111,3111
mike_sell,1,3110,3110
JLincStine,1,3110,3110
LeftIsBest10,1,3109,3109
CassOMalley1,1,3108,3108
jenahansen,1,3120,3120
JohnDStats,1,3122,3122
BillyLiar10,1,3108,3108
Banteola_TheBee,1,3122,3122
SunnySu37136707,1,3134,3134
stevie_bro,1,3133,3133
grb090423,1,3131,3131
onlnsurfer,1,3131,3131
EuphoricEuler,1,3131,3131
ChrisJOrtiz,1,3131,3131
Dlstoke,1,3130,3130
Catheri22274003,1,3130,3130
MI_IMMACULATA,1,3129,3129
leftboomer,1,3128,3128
snarkytoes,1,3127,3127
dakotaydg,1,3124,3124
LocoMonki1,1,3124,3124
STLMikeOB,1,3123,3123
TwiGGyPlays,1,3123,3123
mannabilan,1,3108,3108
johnrivers131,1,3105,3105
mstepczyk,1,3084,3084
hdojcinova,1,3093,3093
author_rea,1,3092,3092
ElainaFitzKane,1,3091,3091
AndyHammers,1,3091,3091
Individual1isa1,1,3089,3089
TinyKidney,1,3089,3089
twillynavy246,1,3088,3088
OaklandishLib,1,3088,3088
TalkToCMY,1,3088,3088
fbonacci,1,3087,3087
EidinNiShe,1,3087,3087
Colezze,1,3087,3087
_ManuelRamos_,1,3086,3086
wrikent3500,1,3085,3085
JFRitte,1,3085,3085
ghoshd7,1,3084,3084
freddiehobart,1,3092,3092
balloutd,1,3093,3093
HollyNeibauer,1,3105,3105
MikeShor,1,3094,3094
bustanuLis,1,3105,3105
NZKath,1,3104,3104
SnohoMo,1,3103,3103
zannerina,1,3102,3102
JulieJarnagin,1,3101,3101
NoHookerNoPeace,1,3100,3100
katoscope,1,3099,3099
JRBland_Author,1,3099,3099
HamiltonRosalie,1,3098,3098
amydjohn,1,3098,3098
Pamela1975,1,3098,3098
finneyeric,1,3098,3098
HopeInTheUSA,1,3096,3096
Eims4gsds,1,3095,3095
jjsalmo,1,3094,3094
scarletto,1,2859,2859
UtilityInfieldr,1,2859,2859
ahanewmexico,1,2858,2858
BataviaPatch,1,2648,2648
LJahierEU,1,2646,2646
RussellBlairCT,1,2646,2646
wicketoliver,1,2646,2646
tamara1479,1,2645,2645
GormoExJourno,1,2645,2645
khirnari,1,2645,2645
andraswf,1,2643,2643
deeg13,1,2642,2642
BeldaBarber,1,2642,2642
David_Chippa,1,2641,2641
so_fvcking_mad,1,2641,2641
jddelaney,1,2641,2641
Bijan_Cyrus,1,2640,2640
rospay15,1,2640,2640
SuperHerosWife,1,2640,2640
donnalburnell,1,2647,2647
alexandraheuser,1,2648,2648
Kath2252,1,2639,2639
llejja,1,2649,2649
ursalinafofa,1,2655,2655
John50213207,1,2655,2655
Greylupine71017,1,2654,2654
sunilbhop,1,2653,2653
eosull,1,2653,2653
8Startingover,1,2653,2653
DanielJBruce,1,2653,2653
Kean1S,1,2653,2653
OlivviaDay,1,2652,2652
LouiseSchiavone,1,2652,2652
CAMRACaSC,1,2652,2652
KarenMarshall02,1,2651,2651
1NadineSmith,1,2651,2651
paulwmk,1,2650,2650
overseasPAK_IT,1,2650,2650
timfsbrown,1,2639,2639
DeirdreKrenz,1,2637,2637
prestigecar_rep,1,2656,2656
Graci2005,1,2627,2627
jeannesmith1,1,2626,2626
VolvoMan17,1,2625,2625
AliceBr52829183,1,2625,2625
maizeeey,1,2625,2625
madfashionista,1,2625,2625
RudyHarperWXYZ,1,2623,2623
EBBoxingSquads,1,2623,2623
dsmithreport,1,2623,2623
Yantofullpelt33,1,2622,2622
ECLamb,1,2622,2622
Ny2Ec,1,2621,2621
NTtweeting,1,2621,2621
janbabs,1,2620,2620
AnnieBruton,1,2620,2620
anthowcwm,1,2619,2619
brooklynbella,1,2626,2626
donna_simonetta,1,2627,2627
iowafilmbuff,1,2637,2637
FreedomNetUSA,1,2628,2628
PHE_YorksHumber,1,2637,2637
rodnash2001,1,2637,2637
SleepyHeadCtrl,1,2635,2635
mes200000,1,2634,2634
MarkatLangstone,1,2633,2633
portsmouthld,1,2633,2633
sic_sonja,1,2632,2632
vettechER,1,2631,2631
PeakVanDeBeek,1,2631,2631
haven1965,1,2631,2631
mamallysson,1,2631,2631
Patriottexan76,1,2630,2630
60sleigh,1,2629,2629
LLcoolK,1,2629,2629
SoguAyodeji,1,2628,2628
directorrector,1,2656,2656
waynegaddy,1,2657,2657
newsladyB,1,2619,2619
m0vemebrightly,1,2684,2684
BluAngel54,1,2684,2684
lisamariepane,1,2683,2683
SlowMoneyGreen,1,2683,2683
rossthomson26,1,2682,2682
JaymayAllDay,1,2682,2682
tokyo_0,1,2682,2682
fiumiamifan,1,2681,2681
champlainlhin,1,2680,2680
BybeeWinecloud,1,2680,2680
Lakota_uncpapa,1,2680,2680
B_L_Mencken,1,2679,2679
Moloknee,1,2679,2679
FCT_Canada,1,2679,2679
P_Dreadful,1,2679,2679
megateer,1,2678,2678
SkylzDesign,1,2684,2684
CathleenKucz,1,2685,2685
fccmal,1,2677,2677
MatthewBoedy,1,2685,2685
SandHillInsight,1,2692,2692
Ivenisis,1,2692,2692
jdevylder,1,2692,2692
shereegoodgirl,1,2691,2691
tmtweetz,1,2691,2691
LTwitty,1,2690,2690
BarbaraCowdery,1,2690,2690
knsttucson,1,2689,2689
skrbelly1,1,2688,2688
flashgrim,1,2688,2688
Carti_Mandua,1,2687,2687
JaneJon54227850,1,2687,2687
PrimateNews,1,2687,2687
miskelayla,1,2686,2686
generalistjo,1,2686,2686
DillonTartaro,1,2678,2678
BritishSos,1,2677,2677
RVnGrammy,1,2658,2658
ClaudiaAssisMW,1,2666,2666
ParkinsonsImpro,1,2666,2666
drmartin111,1,2665,2665
JaceSister,1,2665,2665
StanSiber,1,2665,2665
Tweet_Nutrition,1,2665,2665
weezmgk,1,2664,2664
JulianGEEM,1,2664,2664
likeokaysure,1,2664,2664
kboher,1,2663,2663
brettkeller,1,2662,2662
ianmcconnellHT,1,2661,2661
HayleyWielgus,1,2660,2660
wallabycard,1,2660,2660
SamInteractive,1,2659,2659
solhog,1,2658,2658
greatpoets,1,2666,2666
SeaChildMag,1,2666,2666
DarylWCarroll2,1,2677,2677
Lila33,1,2668,2668
SonwabileNtlok4,1,2677,2677
MFBrehab,1,2677,2677
MacarthurAnna,1,2675,2675
kizzymay58,1,2675,2675
NancyLeighCoons,1,2674,2674
MrSonicAdvance,1,2674,2674
HThompson1982,1,2671,2671
MaiaBelay_FOX8,1,2671,2671
Realist44634576,1,2671,2671
do_i_feellucky,1,2671,2671
coldlawgic,1,2670,2670
mbgelman,1,2670,2670
kelsey_feed,1,2669,2669
LadyLornaLake,1,2669,2669
dantehellhounds,1,2668,2668
catalyst4fitnes,1,2619,2619
GGBelfast,1,2618,2618
SCSunNews,1,2858,2858
wflockton,1,2569,2569
solar_bud,1,2568,2568
MsDevilishAngel,1,2568,2568
millswem,1,2567,2567
FumPuppyWitLuv,1,2567,2567
aabl57,1,2567,2567
RaquelVP123,1,2566,2566
ncr72,1,2566,2566
AnitaBering,1,2564,2564
rayadicto210,1,2563,2563
MarleneClarkin,1,2563,2563
PhotoLawn,1,2562,2562
fangeeker,1,2562,2562
OrangeHealthNC,1,2562,2562
AnnandalePatch,1,2562,2562
MDoriaRussell,1,2562,2562
azmatthews,1,2569,2569
Just_JayyTee,1,2570,2570
jessfirger,1,2560,2560
bellablue1060,1,2571,2571
mblasterx,1,2581,2581
KirstyNOTKristy,1,2581,2581
iAmRonke,1,2581,2581
houstonfan00,1,2580,2580
jaggy123,1,2580,2580
AuthorofPatches,1,2579,2579
KrisNoel65,1,2578,2578
HHHillsPatch,1,2578,2578
epi_twit,1,2577,2577
theweathermanda,1,2576,2576
BrendaMackay13,1,2575,2575
BearGogglesOn,1,2575,2575
ProfSarahCowley,1,2573,2573
SatyagrahAlba,1,2573,2573
lynn_taylor503,1,2572,2572
dhayourhmarlee4,1,2561,2561
David_M_Green,1,2559,2559
jcravens42,1,2583,2583
Ayyopad,1,2549,2549
Dr_Rave,1,2548,2548
Laurenm57,1,2548,2548
EPWVLaw,1,2548,2548
kschase13,1,2548,2548
cutanddried,1,2547,2547
LukeStier,1,2546,2546
WiltonReports,1,2546,2546
TheoHayesWBAL,1,2546,2546
Symonsez13,1,2545,2545
pacholiejb,1,2545,2545
OSGNelson,1,2545,2545
JeanneStJames,1,2544,2544
FlossSport,1,2543,2543
MandarKagade,1,2542,2542
GiGiPersists,1,2542,2542
ExtremeSports48,1,2549,2549
Jenn1964Hussey,1,2550,2550
Communist_Sumo,1,2559,2559
MaraRhymesSarah,1,2550,2550
Recall369,1,2558,2558
AWCities,1,2557,2557
mayasydneyx,1,2557,2557
angelaisms,1,2557,2557
mommalaurie101,1,2556,2556
skzuelke,1,2556,2556
towjoe,1,2554,2554
LL_COOL_TAYE,1,2554,2554
aliciad3,1,2554,2554
GILLIETATHAM,1,2553,2553
DiamondLitefoot,1,2553,2553
mondrianyone,1,2552,2552
RelentlesslyUU,1,2552,2552
martinpacker,1,2551,2551
newdayfilms,1,2550,2550
S4D4C,1,2581,2581
adelecarlsen,1,2583,2583
finnie_me,1,2618,2618
ericpaulgeorge,1,2610,2610
CityofSummitNJ,1,2608,2608
Earth2Mother,1,2608,2608
MedNewsBulletin,1,2606,2606
macasu,1,2605,2605
aSamEvans,1,2605,2605
novadee,1,2605,2605
cassiemonoo,1,2604,2604
geraldvjuk,1,2604,2604
KelmanKevin,1,2603,2603
bobobalti,1,2602,2602
EricFidler,1,2602,2602
turks22,1,2602,2602
futurepundit,1,2601,2601
RingroseLaw,1,2600,2600
onceyourein,1,2600,2600
ElTocororo,1,2610,2610
MalcolmWilson01,1,2610,2610
MentalHRetweet,1,2600,2600
beatax088,1,2610,2610
HelenEastman,1,2618,2618
haribokart,1,2617,2617
ThomasGalvin,1,2616,2616
SteveMartins_NB,1,2616,2616
NickJBuckley,1,2615,2615
Jaxhana,1,2615,2615
BluegumPilliga,1,2614,2614
HomeWithTheKids,1,2614,2614
DelStrainComedy,1,2613,2613
JopublicBrexit,1,2613,2613
nichooper7,1,2612,2612
wisitwippl,1,2612,2612
SfpLouise,1,2612,2612
TribWestmoreCo,1,2611,2611
JGTCOnline,1,2611,2611
tarah_princess,1,2600,2600
foxerinr,1,2599,2599
soundscaper,1,2583,2583
NatashK,1,2592,2592
Cris4Truth,1,2591,2591
WJBONewsradio,1,2591,2591
lindjw,1,2590,2590
ChangeDesperate,1,2589,2589
MarcStevenPhoto,1,2589,2589
So_New_York,1,2588,2588
RogowskiBubba,1,2587,2587
PHE_NorthEast,1,2587,2587
HamWenPatch,1,2587,2587
AR_15Young,1,2586,2586
donCmontgomery,1,2584,2584
Dianah_SA,1,2584,2584
lukereasoner,1,2584,2584
GirlcmS,1,2584,2584
RdcvolanoRoger,1,2584,2584
mommydog67,1,2591,2591
Connovar,1,2592,2592
investornetwork,1,2599,2599
CassJSpring,1,2592,2592
BSmithTweet,1,2598,2598
TheTacoSalazar,1,2598,2598
ChamroeumNaqda,1,2598,2598
MarianneDavy1,1,2598,2598
JuliCarcamo,1,2598,2598
bronte__lee,1,2598,2598
Aaron_Smith_26,1,2597,2597
AttentionGet,1,2597,2597
MdmRobinHood,1,2597,2597
TheLizLincoln,1,2596,2596
BcabaNetwork,1,2594,2594
939TheEagle,1,2594,2594
DrRudyCrew,1,2594,2594
gorgeoustra,1,2593,2593
marydifino,1,2593,2593
derekwear,1,2693,2693
NeroFiddled,1,2694,2694
KingDFitch_H19,1,2695,2695
StarryKnightRPG,1,2804,2804
JaneCanary19,1,2803,2803
KimGuim,1,2803,2803
HousePriceMania,1,2803,2803
Michell74996286,1,2802,2802
lovemrpibb2,1,2802,2802
NeilMaclaren1,1,2799,2799
cyclisethecity,1,2799,2799
leemitchellr,1,2799,2799
Eric_LeCompte,1,2798,2798
lastrega,1,2798,2798
PIWillia,1,2796,2796
jouljet,1,2795,2795
bzosiad,1,2794,2794
_hariett,1,2793,2793
BenWealthy1,1,2793,2793
melelloyd,1,2804,2804
TheresaDAndria,1,2804,2804
_xzggy,1,2792,2792
Paprika_im_Blut,1,2805,2805
mike_rowan,1,2814,2814
Fionna6669,1,2814,2814
Jens1872,1,2812,2812
sectradeideas,1,2811,2811
TheViewfrom111,1,2811,2811
Teram323Tere,1,2810,2810
Freedom_2004,1,2810,2810
SamHouseX2,1,2809,2809
dtripp4801,1,2809,2809
MichaelPlaxton,1,2809,2809
GarySidley,1,2809,2809
kevinlovestech,1,2808,2808
marty62_r,1,2807,2807
FinancialMSW,1,2806,2806
jayneJEB,1,2806,2806
BeautyCooksKiss,1,2792,2792
avillamarzo,1,2791,2791
BrendanKKirby,1,2815,2815
ChanterCin,1,2778,2778
blairmiller,1,2776,2776
eallen1996,1,2776,2776
imogenrq,1,2776,2776
WorthyWomen1,1,2776,2776
DonaldFrump,1,2775,2775
sarahcam3ron,1,2775,2775
Jenny_Nice,1,2774,2774
DollLikesToKISS,1,2774,2774
AlfMegoa,1,2774,2774
JulietMariaPal3,1,2773,2773
lilglenncoco,1,2773,2773
herbstdw,1,2772,2772
SaskatoonEMO,1,2771,2771
AmyKup,1,2771,2771
TheCartHorse1,1,2771,2771
Erhiskobi,1,2778,2778
colorsofcleo,1,2778,2778
chadvaleprimary,1,2791,2791
AshleyKingOnAir,1,2779,2779
LoonAuntie,1,2789,2789
amxzinghes,1,2787,2787
DonnaMu92783278,1,2786,2786
taylormooresays,1,2786,2786
RichKelsey,1,2786,2786
pinkyfloyd1213,1,2784,2784
margottpeters,1,2784,2784
clynn561,1,2784,2784
LinHoHi1,1,2784,2784
jamieseh,1,2783,2783
PrincessDuck,1,2781,2781
tsurumi__,1,2780,2780
anydel,1,2780,2780
AlisonDirr,1,2780,2780
HeartEdge_,1,2779,2779
KeenanKFOX_CBS,1,2815,2815
GetChoLife1,1,2815,2815
DanielLMacy,1,2695,2695
sevierhere,1,2847,2847
cbdstconference,1,2845,2845
journalstandard,1,2845,2845
cmpnwtr,1,2845,2845
Dunne2Kev,1,2845,2845
Norrienon,1,2845,2845
softlikewater,1,2845,2845
BOBSarmymom,1,2844,2844
VisitNac,1,2844,2844
champs_champs,1,2843,2843
JulieAdmin,1,2843,2843
kostianis,1,2841,2841
clarinetwoman2,1,2841,2841
ChrisPietsch,1,2841,2841
4ever_Evolving,1,2841,2841
jcardin,1,2839,2839
BayAreaJonas,1,2847,2847
PMasalsky,1,2848,2848
kidneystories,1,2838,2838
_MorganModjeski,1,2849,2849
rhjameson,1,2858,2858
stacarlotta,1,2857,2857
trawlerhorse,1,2857,2857
MysticMjay,1,2857,2857
JoelWWood,1,2857,2857
Aitch_El,1,2856,2856
Prevedere,1,2856,2856
SBenitezMaria,1,2856,2856
NewsSue,1,2854,2854
qzv00507,1,2854,2854
stskeeps,1,2852,2852
WeeRed7,1,2852,2852
brandonsblog,1,2852,2852
Gma2Iowa,1,2852,2852
ken_crichlow,1,2849,2849
Nvania,1,2839,2839
yankeenick,1,2838,2838
Diana80582015,1,2816,2816
FortGreenePatch,1,2827,2827
3ty3,1,2826,2826
MadelineCarr,1,2826,2826
LiberalLab,1,2825,2825
Siubhan_H,1,2824,2824
LAppiah,1,2824,2824
amgamble,1,2824,2824
SarahMeyer,1,2824,2824
broad_science,1,2823,2823
pleasesaveour,1,2822,2822
WeSmirch,1,2820,2820
D_J_Doyle,1,2819,2819
savedemocracy18,1,2819,2819
theReal_Rebel,1,2819,2819
plcjoanne,1,2818,2818
Squirrels,1,2817,2817
oconnellaboo,1,2826,2826
iamtaylorwinter,1,2827,2827
jmdc88,1,2838,2838
TCPalmLaurie,1,2828,2828
AngryGranny1,1,2837,2837
xelelete,1,2837,2837
matthewjdavies,1,2836,2836
accelmed,1,2835,2835
akuaxox,1,2835,2835
LeesaTruesdell,1,2835,2835
Storeees,1,2834,2834
lilimichel,1,2834,2834
robinnewusernam,1,2833,2833
HerdChevella,1,2833,2833
APMResearch,1,2833,2833
APowerIntrovert,1,2833,2833
Mousehole1,1,2831,2831
tg14926,1,2831,2831
MariaK46861456,1,2829,2829
majardine,1,2770,2770
CaliforniaDSS,1,2770,2770
kaybrilla,1,2768,2768
Pacman453323,1,2726,2726
SNAsSpeakOut,1,2725,2725
_ASAPBobby,1,2724,2724
BerningAtheist,1,2724,2724
davi326,1,2723,2723
Isabelfb26,1,2722,2722
Sarah_Paquet,1,2722,2722
PhoenixArielle,1,2722,2722
clarisagerlach,1,2722,2722
OCRBiz,1,2721,2721
itsMattyG916,1,2719,2719
epollaert,1,2719,2719
OrBVIOUS66,1,2718,2718
AsianResister,1,2718,2718
DellanNoelle,1,2718,2718
SueLukes,1,2717,2717
audreykalman,1,2725,2725
cashmoneyglock,1,2726,2726
mwarhurst,1,2713,2713
htrnews,1,2726,2726
West_Looper,1,2732,2732
katiebandz_,1,2731,2731
JanLong,1,2731,2731
BluthX,1,2730,2730
GilbertBailon,1,2729,2729
WPIAlumni,1,2729,2729
Djaitwo,1,2729,2729
SelbyCentre,1,2728,2728
AnisehBassiri,1,2728,2728
CaithnessOrg,1,2728,2728
MSUAgBio,1,2728,2728
mlogan,1,2727,2727
YonSolitary,1,2727,2727
charliegus2,1,2727,2727
byseanferrell,1,2727,2727
fairwaygail,1,2716,2716
DickYoungsGhost,1,2713,2713
RedBloodedGuy,1,2768,2768
MetroPlusHealth,1,2704,2704
McJacqueline2,1,2704,2704
mvarmazis,1,2703,2703
marillion13,1,2703,2703
scholarrob,1,2702,2702
BorundaDaniel,1,2702,2702
abuttenheim,1,2701,2701
packrat74,1,2700,2700
1129bluesky,1,2699,2699
TRE45ON,1,2699,2699
cficanada,1,2698,2698
realtalktruthD,1,2698,2698
sheffield_tf,1,2698,2698
Millie_77,1,2698,2698
SAlNTMATTHEW,1,2698,2698
leedalyire,1,2696,2696
caitlinnivenn,1,2704,2704
deeporfunny,1,2704,2704
sandramoscoso,1,2713,2713
DariusJohnsonTV,1,2704,2704
emkprgal,1,2713,2713
KaseyOresick,1,2712,2712
_jaggajatt,1,2712,2712
observacious,1,2712,2712
vicmor74,1,2712,2712
brofax,1,2711,2711
migrantsaid,1,2711,2711
annabruno1030,1,2711,2711
crash2000J,1,2711,2711
suzanthony7,1,2710,2710
robinlopsahl,1,2710,2710
Jdavis_Halton,1,2709,2709
roripierpont1,1,2707,2707
NeishaWong,1,2706,2706
Leftup2us,1,2706,2706
livedoorenter,1,2732,2732
PmJustnot,1,2732,2732
joshboak,1,2732,2732
etkelley419,1,2760,2760
kayleegiff,1,2760,2760
EmilieRSaunders,1,2760,2760
henna_ray,1,2759,2759
gdgoz,1,2759,2759
MurderTheWind,1,2758,2758
lbfeldman,1,2758,2758
ActNowTraining,1,2757,2757
manuelsmith,1,2757,2757
TheSoulCab,1,2756,2756
AARPHawaii,1,2755,2755
blockhart1,1,2755,2755
suelannin,1,2755,2755
DrAnneTempleton,1,2754,2754
kieronjbryan,1,2752,2752
BRNekked42,1,2751,2751
rorschachisgay,1,2760,2760
DaniiBubble,1,2761,2761
LILGODSAVAGE,1,2733,2733
SandleDavid,1,2761,2761
mack_oxenden,1,2767,2767
DominicLindley,1,2767,2767
ValiVailVali,1,2766,2766
NPSusa,1,2766,2766
NMKoolj,1,2765,2765
WestwoodVillage,1,2765,2765
PaulCrane7,1,2765,2765
suzDaFlooz,1,2765,2765
brifothergill,1,2765,2765
SecureKey,1,2764,2764
TheBadNewsB,1,2764,2764
Mark_S_Aldrich,1,2764,2764
bpettichord,1,2764,2764
KathyA11,1,2763,2763
marypatriciala,1,2762,2762
buliejell,1,2751,2751
phollowpeople,1,2749,2749
SireLeoLamar,1,2749,2749
Ashleighbow,1,2749,2749
KennethHowardC3,1,2741,2741
queenalesiaa,1,2739,2739
NPotomacPatch,1,2738,2738
damkina,1,2738,2738
EdScoop_news,1,2738,2738
1963GP,1,2738,2738
MicheleAerin,1,2737,2737
MapleShadePD,1,2736,2736
wajiii,1,2735,2735
Tricia_AR25,1,2733,2733
lvboomer46,1,2733,2733
DrRueckauf,1,2733,2733
MightyMousebb,1,2733,2733
joukjebroier,1,2733,2733
EllenAshley2020,1,2733,2733
JeffALewis,1,2741,2741
hojoundo,1,2741,2741
Gift88574510,1,2742,2742
bigkehoesy,1,2747,2747
EyesOfLadyW,1,2749,2749
Archimamamia,1,2748,2748
Anyechka,1,2747,2747
GetRidOfCheeto,1,2747,2747
Cbr250honda,1,2747,2747
keithroysdon,1,2747,2747
SusanKHeflin,1,2747,2747
TiktaalexRoseae,1,2743,2743
edelmccarthy,1,2746,2746
Swindon4EU,1,2745,2745
mylittlebaklava,1,2745,2745
DedhamPatch,1,2745,2745
DougBettcher,1,2744,2744
frnknation,1,2743,2743
SuzanneLieb4,1,3234,3234
bweatherson,1,3235,3235
allhazardsblog,1,1694,1694
Jeff_A_Friedman,1,3846,3846
PhilCorlett1,1,3845,3845
LarryVNN,1,3844,3844
MissCandySarah,1,3843,3843
MazzoniCenter,1,3841,3841
canadasairports,1,3841,3841
Ronnie62597744,1,3841,3841
michaelschaffer,1,3841,3841
NADP_dental,1,3840,3840
kenrockle1er,1,3839,3839
HelenMi84029314,1,3839,3839
LindaSN0228WI,1,3839,3839
rdmurphy,1,3837,3837
tuckahoetommy,1,3836,3836
JarvisGreerWMC,1,3835,3835
TheMBMovement,1,3835,3835
A_S_Alexander,1,3845,3845
Sollenbum,1,3846,3846
pennyrucker1,1,3833,3833
jwstarkey,1,3847,3847
TheRascal2010,1,3856,3856
whasshappenss,1,3856,3856
mhp_1776,1,3855,3855
GillyHx3,1,3855,3855
MedtradeConnect,1,3855,3855
DavidSchantz,1,3854,3854
daydabae_,1,3854,3854
VWAimlessly,1,3852,3852
chris_coppola,1,3852,3852
cantescape2020,1,3850,3850
kilmanybirder,1,3849,3849
stuartie72,1,3849,3849
Diplomacy140,1,3849,3849
Mambonista,1,3848,3848
JoyceHutchens3,1,3847,3847
panaynewsdotnet,1,3834,3834
Art_Gallardo,1,3833,3833
myishacherry,1,3856,3856
peterjharvey,1,3820,3820
JamesLamancusa,1,3819,3819
cmusician,1,3816,3816
FShnerb,1,3816,3816
ryuminating,1,3814,3814
TheWriteSteph,1,3812,3812
HenryJKraven,1,3812,3812
CitizenDame1,1,3812,3812
TrevorRobb_,1,3812,3812
Sailfish157,1,3810,3810
IAmAMeatPop,1,3809,3809
GladysRBates142,1,3808,3808
Josh_Davidovich,1,3807,3807
andy999shawca,1,3804,3804
clairenovakaf,1,3804,3804
NigelBiggar,1,3803,3803
RANZCRcollege,1,3820,3820
cuneytdil,1,3820,3820
HewittNewton,1,3833,3833
repherald,1,3821,3821
jblokzijl,1,3831,3831
denverpostlite,1,3830,3830
Harperk1Kevin,1,3830,3830
EDreamsagain,1,3829,3829
mcc_madinah,1,3828,3828
lgayme,1,3828,3828
NYChrisMcNickle,1,3827,3827
asanderford,1,3827,3827
speli,1,3826,3826
kc_martin12,1,3825,3825
Pippaprice3,1,3825,3825
LotraineH,1,3825,3825
frankiewalnuts,1,3824,3824
BucksCoHerald,1,3823,3823
tcapotesashes,1,3822,3822
af7qp,1,3856,3856
Ginger04764840,1,3856,3856
ConvexisSocial,1,3802,3802
IlkhaAgency,1,3902,3902
FancyNancy2018,1,3902,3902
SamWallDigital,1,3901,3901
catdl,1,3899,3899
desertdave2012,1,3898,3898
brianoloughlin9,1,3898,3898
SoozleMcDoozle,1,3897,3897
DavidJNeal,1,3894,3894
airstripone84,1,3893,3893
racerbluegold,1,3893,3893
StacyDolsen,1,3892,3892
elainesmithmsp,1,3891,3891
LukeJohnEmmett,1,3891,3891
SONHStrust,1,3891,3891
HoustonSolution,1,3890,3890
BenedictePaviot,1,3889,3889
liliumrossa,1,3902,3902
queenemelurr,1,3904,3904
TTHC_London,1,3885,3885
PumaSara3,1,3904,3904
YourAnonLegion7,1,3921,3921
Artspeakcentral,1,3918,3918
thedrdom,1,3916,3916
008moonside,1,3913,3913
eloiseat6,1,3913,3913
FoodInstitute,1,3913,3913
luvthegrands,1,3913,3913
yvonneychan,1,3912,3912
LabourCID,1,3911,3911
JoannIsNotABot,1,3911,3911
ParanormalNews4,1,3911,3911
LisasOdysseus,1,3909,3909
eightiesgamora,1,3908,3908
ElviaMalagon,1,3907,3907
cv19comm,1,3905,3905
afpne,1,3886,3886
4danlopez,1,3884,3884
naomiblueriver,1,3860,3860
flipazblue,1,3869,3869
SiMcmanus,1,3869,3869
SusanVermazen,1,3869,3869
portjeffpatch,1,3868,3868
13MikeGooding,1,3867,3867
GrwnAssKid2,1,3866,3866
bethrossiterr,1,3866,3866
respectmyblog,1,3865,3865
Darslifemate,1,3864,3864
RobertWager1,1,3864,3864
jkmcnary1,1,3863,3863
22Q11_Ireland,1,3863,3863
khanbrexit,1,3863,3863
dr_rf,1,3862,3862
ElinHege,1,3862,3862
momaha_owh,1,3861,3861
cbcwatcher8,1,3869,3869
RafaelCarranza,1,3869,3869
boblea21,1,3879,3879
FeliciaGans,1,3870,3870
ifabio_ian,1,3878,3878
Brianswp70,1,3877,3877
scottwilson__,1,3877,3877
Linda36758099,1,3876,3876
Cie2011,1,3876,3876
kbrunocrafts,1,3875,3875
MoRaY1959,1,3875,3875
mike_hugs,1,3875,3875
ElaineM11584892,1,3875,3875
Mkwood1952,1,3874,3874
TriHealth,1,3874,3874
pdakean,1,3873,3873
FansOfMH,1,3872,3872
beverlynichols,1,3872,3872
bowcoupmerci,1,3871,3871
EurowPolsce,1,3802,3802
flaco593,1,3801,3801
HappyProgressiv,1,3923,3923
maryebrewer,1,3728,3728
RKelapire,1,3728,3728
investigationsk,1,3727,3727
prbi_Iain,1,3726,3726
strengthtodream,1,3725,3725
liberaltrucker,1,3723,3723
bluewave_elaine,1,3723,3723
mccomb_karen,1,3721,3721
PdeChamplain,1,3721,3721
JudeRanch,1,3720,3720
karkatim7,1,3718,3718
WhyNotChange,1,3717,3717
RevolutionsCen,1,3717,3717
khightower,1,3716,3716
BabylonVPatch,1,3715,3715
chezrebellion,1,3715,3715
thedailyherald,1,3728,3728
klm001,1,3731,3731
bryanhouston,1,3714,3714
convergetechbiz,1,3733,3733
ChristineEliaz,1,3746,3746
KDugovich,1,3745,3745
golikehellmachi,1,3745,3745
stillwaters1029,1,3745,3745
musiklpn,1,3744,3744
jeanid123,1,3743,3743
StephRWolf,1,3743,3743
LaurisLiepa,1,3741,3741
Impeach_Hate,1,3741,3741
CharlieLondonUK,1,3740,3740
JamesGarry7,1,3738,3738
mismanic,1,3738,3738
srdegroff,1,3736,3736
DalerPatch,1,3735,3735
bookgrl5df,1,3735,3735
maryharryheff,1,3714,3714
